Id,Prediction
1,1.0736602e-05
2,2.8338387e-05
3,0.9999817
4,1.2435372e-06
5,0.00010176977
6,2.5331996e-05
7,0.9810103
8,0.99999994
9,0.40664172
10,2.5039219e-05
11,1.8507782e-05
12,1.5664735e-06
13,6.464063e-05
14,0.9998922
15,0.00013692194
16,3.8476933e-06
17,0.0038184447
18,0.00028152502
19,0.9995014
20,8.406452e-06
21,0.000626725
22,0.0002188979
23,0.99999994
24,0.00047633602
25,0.00061908714
26,0.003934205
27,0.00017397043
28,0.99999994
29,0.03834565
30,0.99766296
31,0.99799746
32,2.0277857e-07
33,0.9999928
34,0.9999997
35,0.09573513
36,0.99735534
37,1.4959809e-05
38,0.9994601
39,0.999993
40,0.00041676275
41,0.0013937989
42,4.988598e-05
43,0.9861
44,0.99990517
45,1.983509e-05
46,0.9999915
47,0.009876068
48,0.9999978
49,0.9997926
50,0.0065045627
51,0.00020028887
52,0.9999998
53,0.9998293
54,0.99998254
55,0.0006795015
56,0.9985314
57,0.99985456
58,6.052106e-05
59,0.00020493344
60,0.2707919
61,0.94790876
62,0.99998516
63,0.99989146
64,0.99958974
65,1.4380158e-05
66,0.0005795192
67,0.99999946
68,0.00010859732
69,7.118545e-05
70,5.1561703e-05
71,0.26494035
72,6.774525e-05
73,0.08120411
74,0.9999433
75,0.9999991
76,1.07065e-05
77,0.9999947
78,1.8637897e-05
79,0.9999997
80,0.009508271
81,0.9976743
82,0.9999973
83,0.0005293147
84,0.9999159
85,0.99987125
86,3.8667706e-05
87,0.00033314154
88,0.9403937
89,0.18066014
90,0.9992416
91,5.1976567e-06
92,0.00050606934
93,0.9995186
94,0.22854114
95,0.9999996
96,0.9999998
97,0.9999718
98,0.9746506
99,2.9148666e-06
100,0.9687455
101,0.99999934
102,0.9738693
103,0.9999835
104,0.9999798
105,0.045804426
106,0.93279546
107,0.03404041
108,0.046448566
109,0.99991673
110,0.9999196
111,0.0011882122
112,0.9743261
113,0.0009949218
114,0.79600173
115,0.9998064
116,0.9999996
117,0.00026922417
118,0.99999994
119,0.99989444
120,0.99999994
121,0.9999886
122,0.0009299634
123,0.9375256
124,0.9748421
125,0.9999631
126,0.13075623
127,3.0773497e-06
128,0.99747604
129,0.99982953
130,0.81738037
131,1.0606531e-05
132,0.000103710314
133,0.00045709522
134,0.0736155
135,0.00031341918
136,5.5342545e-05
137,5.9376078e-05
138,0.99999756
139,4.6193204e-06
140,0.9999997
141,0.99999994
142,0.00010598922
143,4.317939e-05
144,0.9873623
145,3.994558e-05
146,0.9999985
147,1.0966938e-06
148,0.9954382
149,2.3521186e-06
150,0.0011360324
151,0.10032455
152,0.0019079263
153,0.99966025
154,0.99999815
155,0.9999996
156,5.5780725e-05
157,6.772993e-05
158,0.00030520518
159,2.6300927e-06
160,0.99999994
161,0.00044137723
162,3.392847e-06
163,0.99999994
164,0.99816775
165,0.875692
166,2.6248803e-05
167,5.3406607e-06
168,0.0006521247
169,0.21988793
170,0.99974406
171,0.9999185
172,0.97881436
173,0.99999136
174,0.9999992
175,2.1934655e-05
176,0.99998146
177,0.99540156
178,8.686599e-05
179,0.99994904
180,0.99538434
181,0.33825177
182,3.4493543e-05
183,7.741288e-05
184,0.9720251
185,5.2148876e-05
186,0.9623585
187,0.9999985
188,2.9225432e-05
189,0.00013808071
190,0.99926007
191,0.9996556
192,0.999989
193,0.99999183
194,1.7851504e-05
195,1.8158335e-05
196,0.99999446
197,0.02183789
198,2.3410514e-05
199,0.0007336711
200,0.0006431987
