Id,Prediction
1,0.039183803
2,0.13675301
3,0.97439784
4,0.06566658
5,0.26610887
6,0.075665824
7,0.9808184
8,0.98861706
9,0.81787986
10,0.062413868
11,0.07487136
12,0.057384565
13,0.4116864
14,0.9079722
15,0.4531935
16,0.14925991
17,0.43032894
18,0.22292514
19,0.96890056
20,0.8651336
21,0.29610223
22,0.34147683
23,0.9949778
24,0.25776204
25,0.15606387
26,0.123994865
27,0.49826884
28,0.9965272
29,0.85204417
30,0.9193787
31,0.9321745
32,0.041599177
33,0.9494418
34,0.9895963
35,0.66438776
36,0.8763241
37,0.15183127
38,0.98110574
39,0.9316369
40,0.19843002
41,0.164958
42,0.100591324
43,0.856293
44,0.9662572
45,0.13487433
46,0.9697419
47,0.64176035
48,0.9748108
49,0.9886781
50,0.12017757
51,0.15773709
52,0.9670674
53,0.97961086
54,0.96464276
55,0.15530552
56,0.94949293
57,0.97491175
58,0.09909322
59,0.2272194
60,0.8315815
61,0.8279977
62,0.98545706
63,0.9729943
64,0.9820655
65,0.08768285
66,0.5869044
67,0.97028524
68,0.15159586
69,0.08832998
70,0.19919406
71,0.77401406
72,0.14372078
73,0.24387194
74,0.93315244
75,0.98795116
76,0.060628504
77,0.9640335
78,0.14019717
79,0.983179
80,0.44093537
81,0.9722915
82,0.9880143
83,0.10716518
84,0.9736372
85,0.92577416
86,0.43853047
87,0.42168665
88,0.9839571
89,0.31440732
90,0.9754055
91,0.06637762
92,0.08780644
93,0.96858644
94,0.8437744
95,0.9909555
96,0.97969365
97,0.97435707
98,0.9749506
99,0.077057526
100,0.91419476
101,0.9895444
102,0.79015356
103,0.9729039
104,0.9470888
105,0.28063807
106,0.9226019
107,0.13667525
108,0.59843946
109,0.9798648
110,0.96644914
111,0.52180195
112,0.95867187
113,0.10445278
114,0.95882136
115,0.9876727
116,0.99434364
117,0.102229625
118,0.9872791
119,0.9354906
120,0.97788626
121,0.9735544
122,0.4186713
123,0.9522914
124,0.7055278
125,0.96623594
126,0.96033037
127,0.21677016
128,0.93033355
129,0.992086
130,0.8488815
131,0.23434147
132,0.15237863
133,0.16262661
134,0.47554564
135,0.664881
136,0.71232545
137,0.08458011
138,0.9760799
139,0.087994725
140,0.99667454
141,0.9854622
142,0.082067564
143,0.09532849
144,0.8046509
145,0.06858165
146,0.9527416
147,0.054137036
148,0.9554491
149,0.36089927
150,0.12483931
151,0.44590765
152,0.5994033
153,0.8867637
154,0.9725478
155,0.9509357
156,0.07959686
157,0.38721257
158,0.53714216
159,0.08389257
160,0.9583858
161,0.9450836
162,0.07798351
163,0.9704371
164,0.95558274
165,0.69992805
166,0.0694685
167,0.40361932
168,0.37050664
169,0.29689732
170,0.8977149
171,0.9819626
172,0.9630635
173,0.97649354
174,0.98925835
175,0.11047064
176,0.9732264
177,0.9527688
178,0.16985495
179,0.9237355
180,0.96986246
181,0.66880375
182,0.19166544
183,0.21579821
184,0.88569677
185,0.3102773
186,0.9268739
187,0.96524006
188,0.17833923
189,0.09323497
190,0.8796177
191,0.97308606
192,0.98964113
193,0.9045574
194,0.13128096
195,0.10203779
196,0.9848696
197,0.15875089
198,0.08734591
199,0.72271794
200,0.10524216
