Id,Prediction
1,9.844416e-05
2,0.0007590183
3,0.99987745
4,2.083675e-05
5,0.0003628714
6,0.00035430104
7,0.98597145
8,0.9999996
9,0.48492825
10,0.00034601486
11,0.00015343771
12,6.4100204e-05
13,0.0011804304
14,0.9883308
15,0.0038319319
16,0.00010019834
17,0.017747693
18,0.0076341783
19,0.9979945
20,0.000702861
21,0.0023965277
22,0.001008171
23,0.9999998
24,0.010826096
25,0.0032166436
26,0.067686126
27,0.0065010814
28,0.9999998
29,0.092558816
30,0.99182606
31,0.7998592
32,3.9859965e-06
33,0.9997926
34,0.9999911
35,0.3231806
36,0.9839334
37,0.0013297448
38,0.99921936
39,0.99986815
40,0.0058463733
41,0.0023278033
42,0.0018339655
43,0.5020869
44,0.9994601
45,0.00020193103
46,0.9999396
47,0.28385985
48,0.9999564
49,0.9997742
50,0.010430148
51,0.0062574362
52,0.99998873
53,0.9997678
54,0.99969685
55,0.069988444
56,0.99291307
57,0.9993445
58,0.001113969
59,0.0033248493
60,0.8316302
61,0.9855868
62,0.9998386
63,0.9984662
64,0.99886763
65,0.0001398005
66,0.004980778
67,0.99997205
68,0.000460858
69,0.0007565594
70,0.00076466694
71,0.9963543
72,0.0031505423
73,0.004978026
74,0.99929714
75,0.99999326
76,5.4634376e-05
77,0.9998684
78,0.00022667348
79,0.99998885
80,0.007116178
81,0.99954456
82,0.9999761
83,0.004811079
84,0.9997928
85,0.9986739
86,0.0016993732
87,0.003909208
88,0.8435179
89,0.19288605
90,0.99797547
91,5.3945656e-05
92,0.00857605
93,0.99953026
94,0.6232486
95,0.9999992
96,0.99998933
97,0.9997816
98,0.99816895
99,8.230864e-05
100,0.98401505
101,0.99999493
102,0.80543107
103,0.9997246
104,0.9994453
105,0.44985053
106,0.86976117
107,0.023307843
108,0.0030476698
109,0.9992177
110,0.99977565
111,0.0045315027
112,0.96647346
113,0.0012668745
114,0.80409503
115,0.999976
116,0.9999986
117,0.0011479509
118,0.99999994
119,0.99810535
120,0.9999984
121,0.9997897
122,0.21239538
123,0.95480627
124,0.37366018
125,0.99864286
126,0.9962747
127,7.5185584e-05
128,0.99429595
129,0.9999171
130,0.87385845
131,0.00072107
132,0.0004610375
133,0.0013650066
134,0.7938713
135,0.19346131
136,0.0091395695
137,0.0007993727
138,0.99990255
139,2.4897707e-05
140,0.9999997
141,0.9999972
142,0.00020640121
143,0.0011059316
144,0.29726696
145,0.00015909309
146,0.99997276
147,1.2498727e-05
148,0.99775255
149,0.0008834767
150,0.004505214
151,0.94984144
152,0.01185964
153,0.99601394
154,0.999993
155,0.9999966
156,0.0016298039
157,0.0033560428
158,0.030127518
159,5.563182e-05
160,0.99999875
161,0.25674498
162,4.515323e-05
163,0.99999994
164,0.9880874
165,0.82696545
166,0.0004866695
167,0.00041272194
168,0.0033594896
169,0.0034066977
170,0.9975339
171,0.9975991
172,0.9913912
173,0.9998753
174,0.9999744
175,0.0005507754
176,0.99963266
177,0.99300325
178,0.002173516
179,0.99951226
180,0.9986789
181,0.17911167
182,0.00071920647
183,0.0012237496
184,0.7601029
185,0.0011236949
186,0.98211235
187,0.9999954
188,0.00018022877
189,0.0012629007
190,0.9961588
191,0.99979806
192,0.99989384
193,0.9978446
194,0.001110651
195,0.00030104717
196,0.9999339
197,0.00530061
198,0.00013440732
199,0.0100853965
200,0.0018446986
