Id,Prediction
1,2.4386009e-06
2,0.00026148313
3,0.99998933
4,2.6931798e-07
5,0.00032077407
6,0.00012253207
7,0.99826986
8,0.9999997
9,0.8870329
10,3.166277e-05
11,0.00013440092
12,3.9941433e-06
13,0.0012444794
14,0.99931103
15,0.091150165
16,3.4670277e-06
17,0.0007855556
18,0.0005671738
19,0.99913
20,0.017674431
21,0.005601598
22,0.00217713
23,0.99999994
24,0.014410081
25,0.00015704283
26,0.044018663
27,0.00021501727
28,0.99999994
29,0.9168066
30,0.9989729
31,0.98452896
32,3.2958898e-08
33,0.9999835
34,0.99999946
35,0.19698432
36,0.9951036
37,0.0016636606
38,0.99982786
39,0.9999899
40,0.034104303
41,0.01835776
42,0.00015107494
43,0.98124456
44,0.9998911
45,7.4276344e-05
46,0.999973
47,0.6192912
48,0.99998623
49,0.9999215
50,0.010139031
51,0.0012987809
52,0.9999953
53,0.9999468
54,0.99996847
55,0.05341849
56,0.9970194
57,0.99970126
58,0.0010207997
59,0.0013156319
60,0.8079299
61,0.9934405
62,0.9999905
63,0.999893
64,0.9997475
65,2.7082186e-05
66,0.0072105182
67,0.9999985
68,6.2729516e-05
69,3.0480769e-05
70,2.1210722e-05
71,0.9924507
72,0.014611166
73,0.17638195
74,0.99986744
75,0.99999803
76,7.393842e-06
77,0.9999772
78,1.9896337e-05
79,0.9999985
80,0.010548751
81,0.99967563
82,0.99999577
83,0.06647206
84,0.99994177
85,0.99985576
86,0.0001932283
87,0.0016852746
88,0.9961236
89,0.50939655
90,0.99921995
91,4.5625225e-06
92,0.008470931
93,0.9996984
94,0.7884285
95,0.9999998
96,0.9999996
97,0.9999029
98,0.99959844
99,7.610632e-07
100,0.9734195
101,0.99999624
102,0.9705632
103,0.9999533
104,0.99993604
105,0.351728
106,0.9960343
107,0.056804325
108,0.024211936
109,0.99996346
110,0.9986134
111,0.11251539
112,0.97555083
113,0.0070287585
114,0.98945165
115,0.999999
116,0.9999991
117,0.00037826708
118,0.99999994
119,0.99978995
120,0.9999996
121,0.9999797
122,0.053781055
123,0.99318224
124,0.9872484
125,0.99975705
126,0.9998462
127,5.080045e-07
128,0.99970555
129,0.99999005
130,0.9616955
131,0.00079539674
132,3.143304e-05
133,0.00014201568
134,0.91975945
135,0.77132577
136,0.12223049
137,0.0005706321
138,0.99998456
139,1.5894608e-05
140,0.9999998
141,0.9999998
142,2.535233e-06
143,0.0008018036
144,0.91576993
145,9.004192e-06
146,0.99999505
147,4.4287776e-07
148,0.99875975
149,0.0005472628
150,0.0028183695
151,0.93904865
152,0.08724689
153,0.9996712
154,0.9999971
155,0.99999875
156,0.00036255518
157,0.009883979
158,0.44872245
159,2.2975269e-06
160,0.9999997
161,0.59767836
162,1.8343588e-06
163,0.99999994
164,0.99911165
165,0.98543555
166,9.31438e-05
167,0.0007954142
168,0.0020178591
169,0.22749954
170,0.99693227
171,0.99992234
172,0.9992052
173,0.9999723
174,0.9999929
175,0.00023407755
176,0.9999797
177,0.9887929
178,0.009084655
179,0.99992806
180,0.9996469
181,0.81053877
182,0.00020570788
183,0.000960908
184,0.99401426
185,1.1029704e-05
186,0.96285844
187,0.9999973
188,0.0002211257
189,0.00010628555
190,0.99959236
191,0.99984694
192,0.9999884
193,0.9998598
194,0.0007087175
195,6.848566e-05
196,0.999983
197,0.021277431
198,5.039862e-05
199,0.0024646714
200,0.017216915
